longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,light_intensity_category,avg_d_kbps_category,avg_u_kbps_category
54.68750188,24.39583293,180,POINT (54.687501877500026 24.395832928500003),3282308,1.23E+15,317847,220891,4,20,8,High,fast,fast
54.69166854,24.39583293,181,POINT (54.69166854420002 24.395832928500003),3282316,1.23E+15,220806,176385,7,99,19,High,fast,fast
54.69583521,24.39583293,180,POINT (54.69583521090002 24.395832928500003),3282317,1.23E+15,263666,181828,5,17,9,High,fast,fast
54.70000188,24.39583293,180,POINT (54.70000187760002 24.395832928500003),3282317,1.23E+15,263666,181828,5,17,9,High,fast,fast
54.70416854,24.39583293,180,POINT (54.704168544300025 24.395832928500003),3282320,1.23E+15,259867,164252,5,70,18,High,fast,fast
54.70833521,24.39583293,179,POINT (54.70833521100002 24.395832928500003),3282321,1.23E+15,166946,116338,5,67,21,High,fast,moderate
54.71250188,24.39583293,180,POINT (54.71250187770002 24.395832928500003),3282361,1.23E+15,176939,115399,24,22,12,High,fast,moderate
54.71666854,24.39583293,179,POINT (54.71666854440002 24.395832928500003),3282361,1.23E+15,176939,115399,24,22,12,High,fast,moderate
54.72083521,24.39583293,180,POINT (54.72083521110002 24.395832928500003),3282362,1.23E+15,168161,109478,3,135,16,High,fast,moderate
54.72500188,24.39583293,180,POINT (54.725001877800025 24.395832928500003),3282365,1.23E+15,222490,155583,4,94,12,High,fast,fast
54.72916854,24.39583293,180,POINT (54.72916854450002 24.395832928500003),3282366,1.23E+15,89938,78319,5,16,7,High,moderate,moderate
54.73333521,24.39583293,179,POINT (54.73333521120002 24.395832928500003),3282366,1.23E+15,89938,78319,5,16,7,High,moderate,moderate
54.73750188,24.39583293,179,POINT (54.73750187790002 24.395832928500003),3282377,1.23E+15,173178,108929,3,14,8,High,fast,moderate
54.74166854,24.39583293,179,POINT (54.74166854460002 24.395832928500003),3282378,1.23E+15,219240,147011,5,40,17,High,fast,moderate
54.74583521,24.39583293,179,POINT (54.745835211300026 24.395832928500003),3282381,1.23E+15,238365,211943,5,2,1,High,fast,fast
54.75000188,24.39583293,180,POINT (54.75000187800002 24.395832928500003),3282381,1.23E+15,238365,211943,5,2,1,High,fast,fast
54.80000188,24.39583293,179,POINT (54.800001878400025 24.395832928500003),3282432,1.23E+15,435791,95744,4,1,1,High,fast,moderate
54.80416855,24.39583293,179,POINT (54.804168545100026 24.395832928500003),3282432,1.23E+15,435791,95744,4,1,1,High,fast,moderate
55.82500189,24.39583293,168,POINT (55.82500188660002 24.395832928500003),3283470,1.23E+15,12743,1662,23,1,1,High,slow,slow
55.97916855,24.39583293,0,POINT (55.97916855450002 24.395832928500003),3284107,1.23E+15,164746,27160,22,4,1,Low,fast,slow
55.98333522,24.39583293,0,POINT (55.98333522120002 24.395832928500003),3284108,1.23E+15,150557,10657,27,9,1,Low,fast,slow
54.48750188,24.39166626,0,POINT (54.48750187590002 24.3916662618),3281705,1.23E+15,215868,133943,4,63,18,Low,fast,moderate
54.49166854,24.39166626,173,POINT (54.49166854260002 24.3916662618),3281705,1.23E+15,215868,133943,4,63,18,High,fast,moderate
54.49583521,24.39166626,172,POINT (54.495835209300026 24.3916662618),3281981,1.23E+15,265560,157344,4,96,35,High,fast,fast
54.50000188,24.39166626,171,POINT (54.50000187600002 24.3916662618),3281982,1.23E+15,302468,162597,3,28,14,High,fast,fast
54.50416854,24.39166626,0,POINT (54.50416854270002 24.3916662618),3281985,1.23E+15,114680,78921,3,1,1,Low,moderate,moderate
54.50833521,24.39166626,0,POINT (54.50833520940002 24.3916662618),3281985,1.23E+15,114680,78921,3,1,1,Low,moderate,moderate
54.51250188,24.39166626,0,POINT (54.512501876100025 24.3916662618),3281986,1.23E+15,332052,214333,3,10,3,Low,fast,fast
54.51666854,24.39166626,0,POINT (54.51666854280002 24.3916662618),3281997,1.23E+15,351556,169663,5,4,3,Low,fast,fast
54.52083521,24.39166626,172,POINT (54.52083520950002 24.3916662618),3281998,1.23E+15,41302,30138,3,3,3,High,slow,slow
54.52500188,24.39166626,171,POINT (54.52500187620002 24.3916662618),3281998,1.23E+15,41302,30138,3,3,3,High,slow,slow
54.52916854,24.39166626,171,POINT (54.52916854290002 24.3916662618),3282000,1.23E+15,243492,105587,3,3,1,High,fast,moderate
54.62500188,24.39166626,175,POINT (54.62500187700002 24.3916662618),3282150,1.23E+15,34853,27275,46,16,6,High,slow,slow
54.62916854,24.39166626,174,POINT (54.629168543700025 24.3916662618),3282150,1.23E+15,34853,27275,46,16,6,High,slow,slow
54.63750188,24.39166626,175,POINT (54.63750187710002 24.3916662618),3282152,1.23E+15,459733,324709,4,6,1,High,fast,fast
54.64166854,24.39166626,177,POINT (54.64166854380002 24.3916662618),3282153,1.23E+15,293605,175829,5,45,21,High,fast,fast
54.64583521,24.39166626,178,POINT (54.64583521050002 24.3916662618),3282153,1.23E+15,293605,175829,5,45,21,High,fast,fast
54.65000188,24.39166626,177,POINT (54.650001877200026 24.3916662618),3282160,1.23E+15,275992,162399,6,155,18,High,fast,fast
54.65416854,24.39166626,176,POINT (54.65416854390002 24.3916662618),3282161,1.23E+15,290553,163755,5,42,17,High,fast,fast
54.65833521,24.39166626,176,POINT (54.65833521060002 24.3916662618),3282163,1.23E+15,268087,205390,5,15,4,High,fast,fast
54.67083521,24.39166626,178,POINT (54.67083521070002 24.3916662618),3282307,1.23E+15,201253,191156,12,1,1,High,fast,fast
54.67916854,24.39166626,179,POINT (54.67916854410002 24.3916662618),3282309,1.23E+15,153071,98046,5,27,9,High,fast,moderate
54.68333521,24.39166626,180,POINT (54.68333521080002 24.3916662618),3282309,1.23E+15,153071,98046,5,27,9,High,fast,moderate
54.68750188,24.39166626,179,POINT (54.687501877500026 24.3916662618),3282310,1.23E+15,223215,146125,4,15,8,High,fast,moderate
54.69166854,24.39166626,180,POINT (54.69166854420002 24.3916662618),3282318,1.23E+15,221140,172779,5,34,8,High,fast,fast
54.69583521,24.39166626,180,POINT (54.69583521090002 24.3916662618),3282319,1.23E+15,212481,132315,4,87,25,High,fast,moderate
54.70000188,24.39166626,178,POINT (54.70000187760002 24.3916662618),3282319,1.23E+15,212481,132315,4,87,25,High,fast,moderate
54.70416854,24.39166626,178,POINT (54.704168544300025 24.3916662618),3282322,1.23E+15,261346,169960,4,92,18,High,fast,fast
54.70833521,24.39166626,179,POINT (54.70833521100002 24.3916662618),3282323,1.23E+15,234677,136124,5,27,8,High,fast,moderate
54.71250188,24.39166626,180,POINT (54.71250187770002 24.3916662618),3282363,1.23E+15,244157,156550,6,34,10,High,fast,fast
54.71666854,24.39166626,180,POINT (54.71666854440002 24.3916662618),3282363,1.23E+15,244157,156550,6,34,10,High,fast,fast
54.72083521,24.39166626,179,POINT (54.72083521110002 24.3916662618),3282364,1.23E+15,154512,58871,8,17,7,High,fast,moderate
54.72500188,24.39166626,180,POINT (54.725001877800025 24.3916662618),3282367,1.23E+15,232664,134714,5,3,3,High,fast,moderate
54.72916854,24.39166626,180,POINT (54.72916854450002 24.3916662618),3282368,1.23E+15,263207,172876,6,53,18,High,fast,fast
54.73333521,24.39166626,179,POINT (54.73333521120002 24.3916662618),3282368,1.23E+15,263207,172876,6,53,18,High,fast,fast
54.73750188,24.39166626,180,POINT (54.73750187790002 24.3916662618),3282379,1.23E+15,133935,123784,5,5,4,High,moderate,moderate
54.74166854,24.39166626,180,POINT (54.74166854460002 24.3916662618),3282380,1.23E+15,326649,175135,4,3,2,High,fast,fast
54.74583521,24.39166626,179,POINT (54.745835211300026 24.3916662618),3282382,1.23E+15,339753,224076,4,1,1,High,fast,fast
54.75000188,24.39166626,181,POINT (54.75000187800002 24.3916662618),3282382,1.23E+15,339753,224076,4,1,1,High,fast,fast
54.79583521,24.39166626,179,POINT (54.79583521170002 24.3916662618),3282422,1.23E+15,292547,95175,2,6,2,High,fast,moderate
55.98333522,24.39166626,0,POINT (55.98333522120002 24.3916662618),3284109,1.23E+15,72974,23774,24,28,3,Low,moderate,slow
55.98750189,24.39166626,0,POINT (55.98750188790002 24.3916662618),3284110,1.23E+15,3877,450,26,1,1,Low,slow,slow
55.99166855,24.39166626,0,POINT (55.991668554600025 24.3916662618),3284110,1.23E+15,3877,450,26,1,1,Low,slow,slow
54.48750188,24.3874996,0,POINT (54.48750187590002 24.387499595100003),3281705,1.23E+15,215868,133943,4,63,18,Low,fast,moderate
54.49166854,24.3874996,0,POINT (54.49166854260002 24.387499595100003),3281705,1.23E+15,215868,133943,4,63,18,Low,fast,moderate
54.49583521,24.3874996,0,POINT (54.495835209300026 24.387499595100003),3281981,1.23E+15,265560,157344,4,96,35,Low,fast,fast
54.50000188,24.3874996,172,POINT (54.50000187600002 24.387499595100003),3281982,1.23E+15,302468,162597,3,28,14,High,fast,fast
54.50416854,24.3874996,171,POINT (54.50416854270002 24.387499595100003),3281985,1.23E+15,114680,78921,3,1,1,High,moderate,moderate
54.50833521,24.3874996,0,POINT (54.50833520940002 24.387499595100003),3281985,1.23E+15,114680,78921,3,1,1,Low,moderate,moderate
54.51250188,24.3874996,0,POINT (54.512501876100025 24.387499595100003),3281986,1.23E+15,332052,214333,3,10,3,Low,fast,fast
54.51666854,24.3874996,0,POINT (54.51666854280002 24.387499595100003),3281997,1.23E+15,351556,169663,5,4,3,Low,fast,fast
54.52083521,24.3874996,171,POINT (54.52083520950002 24.387499595100003),3281998,1.23E+15,41302,30138,3,3,3,High,slow,slow
54.52500188,24.3874996,171,POINT (54.52500187620002 24.387499595100003),3281998,1.23E+15,41302,30138,3,3,3,High,slow,slow
54.52916854,24.3874996,171,POINT (54.52916854290002 24.387499595100003),3282000,1.23E+15,243492,105587,3,3,1,High,fast,moderate
54.62500188,24.3874996,174,POINT (54.62500187700002 24.387499595100003),3282150,1.23E+15,34853,27275,46,16,6,High,slow,slow
54.62916854,24.3874996,174,POINT (54.629168543700025 24.387499595100003),3282150,1.23E+15,34853,27275,46,16,6,High,slow,slow
54.63750188,24.3874996,175,POINT (54.63750187710002 24.387499595100003),3282152,1.23E+15,459733,324709,4,6,1,High,fast,fast
54.64166854,24.3874996,176,POINT (54.64166854380002 24.387499595100003),3282153,1.23E+15,293605,175829,5,45,21,High,fast,fast
54.64583521,24.3874996,177,POINT (54.64583521050002 24.387499595100003),3282153,1.23E+15,293605,175829,5,45,21,High,fast,fast
54.65000188,24.3874996,177,POINT (54.650001877200026 24.387499595100003),3282160,1.23E+15,275992,162399,6,155,18,High,fast,fast
54.65416854,24.3874996,176,POINT (54.65416854390002 24.387499595100003),3282161,1.23E+15,290553,163755,5,42,17,High,fast,fast
54.65833521,24.3874996,176,POINT (54.65833521060002 24.387499595100003),3282163,1.23E+15,268087,205390,5,15,4,High,fast,fast
54.67083521,24.3874996,178,POINT (54.67083521070002 24.387499595100003),3282307,1.23E+15,201253,191156,12,1,1,High,fast,fast
54.67916854,24.3874996,180,POINT (54.67916854410002 24.387499595100003),3282309,1.23E+15,153071,98046,5,27,9,High,fast,moderate
54.68333521,24.3874996,180,POINT (54.68333521080002 24.387499595100003),3282309,1.23E+15,153071,98046,5,27,9,High,fast,moderate
54.68750188,24.3874996,179,POINT (54.687501877500026 24.387499595100003),3282310,1.23E+15,223215,146125,4,15,8,High,fast,moderate
54.69166854,24.3874996,181,POINT (54.69166854420002 24.387499595100003),3282318,1.23E+15,221140,172779,5,34,8,High,fast,fast
54.69583521,24.3874996,180,POINT (54.69583521090002 24.387499595100003),3282319,1.23E+15,212481,132315,4,87,25,High,fast,moderate
54.70000188,24.3874996,179,POINT (54.70000187760002 24.387499595100003),3282319,1.23E+15,212481,132315,4,87,25,High,fast,moderate
54.70416854,24.3874996,180,POINT (54.704168544300025 24.387499595100003),3282322,1.23E+15,261346,169960,4,92,18,High,fast,fast
54.70833521,24.3874996,179,POINT (54.70833521100002 24.387499595100003),3282323,1.23E+15,234677,136124,5,27,8,High,fast,moderate
54.71250188,24.3874996,179,POINT (54.71250187770002 24.387499595100003),3282363,1.23E+15,244157,156550,6,34,10,High,fast,fast
54.71666854,24.3874996,181,POINT (54.71666854440002 24.387499595100003),3282363,1.23E+15,244157,156550,6,34,10,High,fast,fast
54.72083521,24.3874996,182,POINT (54.72083521110002 24.387499595100003),3282364,1.23E+15,154512,58871,8,17,7,High,fast,moderate
54.72500188,24.3874996,181,POINT (54.725001877800025 24.387499595100003),3282367,1.23E+15,232664,134714,5,3,3,High,fast,moderate
54.72916854,24.3874996,180,POINT (54.72916854450002 24.387499595100003),3282368,1.23E+15,263207,172876,6,53,18,High,fast,fast
54.73333521,24.3874996,181,POINT (54.73333521120002 24.387499595100003),3282368,1.23E+15,263207,172876,6,53,18,High,fast,fast
54.73750188,24.3874996,182,POINT (54.73750187790002 24.387499595100003),3282379,1.23E+15,133935,123784,5,5,4,High,moderate,moderate
54.74166854,24.3874996,182,POINT (54.74166854460002 24.387499595100003),3282380,1.23E+15,326649,175135,4,3,2,High,fast,fast
54.74583521,24.3874996,182,POINT (54.745835211300026 24.387499595100003),3282382,1.23E+15,339753,224076,4,1,1,High,fast,fast
54.75000188,24.3874996,183,POINT (54.75000187800002 24.387499595100003),3282382,1.23E+15,339753,224076,4,1,1,High,fast,fast
54.79583521,24.3874996,179,POINT (54.79583521170002 24.387499595100003),3282422,1.23E+15,292547,95175,2,6,2,High,fast,moderate
55.98333522,24.3874996,0,POINT (55.98333522120002 24.387499595100003),3284109,1.23E+15,72974,23774,24,28,3,Low,moderate,slow
55.98750189,24.3874996,0,POINT (55.98750188790002 24.387499595100003),3284110,1.23E+15,3877,450,26,1,1,Low,slow,slow
55.99166855,24.3874996,0,POINT (55.991668554600025 24.387499595100003),3284110,1.23E+15,3877,450,26,1,1,Low,slow,slow
54.47083521,24.38333293,0,POINT (54.47083520910002 24.3833329284),3281708,1.23E+15,16184,4068,43,2,1,Low,slow,slow
54.47500188,24.38333293,0,POINT (54.475001875800025 24.3833329284),3281708,1.23E+15,16184,4068,43,2,1,Low,slow,slow
54.47916854,24.38333293,0,POINT (54.47916854250002 24.3833329284),3281709,1.23E+15,79281,12670,4,1,1,Low,moderate,slow
54.49583521,24.38333293,174,POINT (54.495835209300026 24.3833329284),3282001,1.23E+15,19932,8300,5,3,2,High,slow,slow
54.50000188,24.38333293,172,POINT (54.50000187600002 24.3833329284),3282002,1.23E+15,79394,29067,5,2,2,High,moderate,slow
54.50416854,24.38333293,0,POINT (54.50416854270002 24.3833329284),3282005,1.23E+15,92500,77545,5,4,1,Low,moderate,moderate
54.50833521,24.38333293,172,POINT (54.50833520940002 24.3833329284),3282005,1.23E+15,92500,77545,5,4,1,High,moderate,moderate
54.51666854,24.38333293,172,POINT (54.51666854280002 24.3833329284),3282016,1.23E+15,181160,82744,4,2,2,High,fast,moderate
54.52083521,24.38333293,173,POINT (54.52083520950002 24.3833329284),3282017,1.23E+15,209233,128953,4,178,42,High,fast,moderate
54.52500188,24.38333293,173,POINT (54.52500187620002 24.3833329284),3282017,1.23E+15,209233,128953,4,178,42,High,fast,moderate
54.52916854,24.38333293,172,POINT (54.52916854290002 24.3833329284),3282019,1.23E+15,307740,138644,3,20,6,High,fast,moderate
54.53333521,24.38333293,172,POINT (54.533335209600025 24.3833329284),3282020,1.23E+15,175562,92201,4,20,7,High,fast,moderate
54.53750188,24.38333293,172,POINT (54.53750187630002 24.3833329284),3282052,1.23E+15,221027,104401,6,7,7,High,fast,moderate
54.54166854,24.38333293,171,POINT (54.54166854300002 24.3833329284),3282053,1.23E+15,17342,10725,2,2,1,High,slow,slow
54.54583521,24.38333293,170,POINT (54.54583520970002 24.3833329284),3282053,1.23E+15,17342,10725,2,2,1,High,slow,slow
54.60416854,24.38333293,173,POINT (54.60416854350002 24.3833329284),3282148,1.23E+15,307665,328710,4,1,1,High,fast,fast
54.62500188,24.38333293,175,POINT (54.62500187700002 24.3833329284),3282164,1.23E+15,47611,37587,3,5,4,High,slow,slow
54.62916854,24.38333293,174,POINT (54.629168543700025 24.3833329284),3282164,1.23E+15,47611,37587,3,5,4,High,slow,slow
54.63750188,24.38333293,175,POINT (54.63750187710002 24.3833329284),3282166,1.23E+15,128385,86013,6,58,17,High,moderate,moderate
54.64166854,24.38333293,175,POINT (54.64166854380002 24.3833329284),3282167,1.23E+15,203171,153745,6,66,25,High,fast,fast
54.64583521,24.38333293,175,POINT (54.64583521050002 24.3833329284),3282167,1.23E+15,203171,153745,6,66,25,High,fast,fast
54.65000188,24.38333293,177,POINT (54.650001877200026 24.3833329284),3282178,1.23E+15,264567,154863,5,70,25,High,fast,fast
54.65416854,24.38333293,177,POINT (54.65416854390002 24.3833329284),3282179,1.23E+15,232621,133184,10,86,34,High,fast,moderate
54.65833521,24.38333293,176,POINT (54.65833521060002 24.3833329284),3282182,1.23E+15,266958,100566,5,12,6,High,fast,moderate
54.67083521,24.38333293,178,POINT (54.67083521070002 24.3833329284),3282324,1.23E+15,86836,65153,4,1,1,High,moderate,moderate
54.67500188,24.38333293,178,POINT (54.67500187740002 24.3833329284),3282325,1.23E+15,259607,206334,5,1,1,High,fast,fast
54.67916854,24.38333293,178,POINT (54.67916854410002 24.3833329284),3282328,1.23E+15,58156,47405,4,4,4,High,moderate,slow
54.68333521,24.38333293,178,POINT (54.68333521080002 24.3833329284),3282328,1.23E+15,58156,47405,4,4,4,High,moderate,slow
54.68750188,24.38333293,179,POINT (54.687501877500026 24.3833329284),3282329,1.23E+15,279924,186162,4,62,19,High,fast,fast
54.69166854,24.38333293,180,POINT (54.69166854420002 24.3833329284),3282337,1.23E+15,246650,176654,4,66,16,High,fast,fast
54.69583521,24.38333293,180,POINT (54.69583521090002 24.3833329284),3282338,1.23E+15,256522,143877,5,18,5,High,fast,moderate
54.70000188,24.38333293,179,POINT (54.70000187760002 24.3833329284),3282338,1.23E+15,256522,143877,5,18,5,High,fast,moderate
54.70416854,24.38333293,180,POINT (54.704168544300025 24.3833329284),3282341,1.23E+15,309903,228033,4,8,5,High,fast,fast
54.70833521,24.38333293,180,POINT (54.70833521100002 24.3833329284),3282342,1.23E+15,209414,141589,9,14,7,High,fast,moderate
54.71250188,24.38333293,181,POINT (54.71250187770002 24.3833329284),3282383,1.23E+15,197758,132943,6,53,10,High,fast,moderate
54.71666854,24.38333293,181,POINT (54.71666854440002 24.3833329284),3282383,1.23E+15,197758,132943,6,53,10,High,fast,moderate
54.72083521,24.38333293,182,POINT (54.72083521110002 24.3833329284),3282384,1.23E+15,231058,162681,6,16,11,High,fast,fast
54.72500188,24.38333293,182,POINT (54.725001877800025 24.3833329284),3282387,1.23E+15,172195,120907,6,45,21,High,fast,moderate
54.72916854,24.38333293,181,POINT (54.72916854450002 24.3833329284),3282388,1.23E+15,215153,128204,5,25,11,High,fast,moderate
54.73333521,24.38333293,182,POINT (54.73333521120002 24.3833329284),3282388,1.23E+15,215153,128204,5,25,11,High,fast,moderate
54.73750188,24.38333293,182,POINT (54.73750187790002 24.3833329284),3282397,1.23E+15,165515,128261,5,37,11,High,fast,moderate
54.74166854,24.38333293,182,POINT (54.74166854460002 24.3833329284),3282398,1.23E+15,204015,112856,6,38,11,High,fast,moderate
54.74583521,24.38333293,182,POINT (54.745835211300026 24.3833329284),3282401,1.23E+15,75504,32496,7,5,2,High,moderate,slow
54.75000188,24.38333293,183,POINT (54.75000187800002 24.3833329284),3282401,1.23E+15,75504,32496,7,5,2,High,moderate,slow
55.79583522,24.38333293,169,POINT (55.79583521970002 24.3833329284),3283469,1.23E+15,9642,1801,22,1,1,High,slow,slow
54.47083521,24.37916626,170,POINT (54.47083520910002 24.3791662617),3281710,1.23E+15,94326,46968,11,10,7,High,moderate,slow
54.47500188,24.37916626,171,POINT (54.475001875800025 24.3791662617),3281710,1.23E+15,94326,46968,11,10,7,High,moderate,slow
54.47916854,24.37916626,172,POINT (54.47916854250002 24.3791662617),3281711,1.23E+15,40544,48373,4,1,1,High,slow,slow
54.48333521,24.37916626,173,POINT (54.48333520920002 24.3791662617),3281712,1.23E+15,297396,139922,3,4,2,High,fast,moderate
54.48750188,24.37916626,174,POINT (54.48750187590002 24.3791662617),3281713,1.23E+15,218611,37423,3,62,3,High,fast,slow
54.49166854,24.37916626,174,POINT (54.49166854260002 24.3791662617),3281713,1.23E+15,218611,37423,3,62,3,High,fast,slow
54.49583521,24.37916626,175,POINT (54.495835209300026 24.3791662617),3282003,1.23E+15,118201,66475,5,40,13,High,moderate,moderate
54.50000188,24.37916626,172,POINT (54.50000187600002 24.3791662617),3282004,1.23E+15,76195,32756,3,19,5,High,moderate,slow
54.50416854,24.37916626,171,POINT (54.50416854270002 24.3791662617),3282006,1.23E+15,222523,139395,5,15,6,High,fast,moderate
54.50833521,24.37916626,172,POINT (54.50833520940002 24.3791662617),3282006,1.23E+15,222523,139395,5,15,6,High,fast,moderate
54.51250188,24.37916626,172,POINT (54.512501876100025 24.3791662617),3282007,1.23E+15,270560,111683,5,42,7,High,fast,moderate
54.51666854,24.37916626,172,POINT (54.51666854280002 24.3791662617),3282018,1.23E+15,128197,67694,5,16,9,High,moderate,moderate
54.52916854,24.37916626,174,POINT (54.52916854290002 24.3791662617),3282021,1.23E+15,358930,107838,5,2,2,High,fast,moderate
54.53333521,24.37916626,173,POINT (54.533335209600025 24.3791662617),3282022,1.23E+15,253477,139767,3,17,6,High,fast,moderate
54.53750188,24.37916626,173,POINT (54.53750187630002 24.3791662617),3282054,1.23E+15,265288,166458,4,100,16,High,fast,fast
54.54166854,24.37916626,173,POINT (54.54166854300002 24.3791662617),3282055,1.23E+15,215216,138017,51,17,8,High,fast,moderate
54.54583521,24.37916626,172,POINT (54.54583520970002 24.3791662617),3282055,1.23E+15,215216,138017,51,17,8,High,fast,moderate
54.63333521,24.37916626,175,POINT (54.63333521040002 24.3791662617),3282165,1.23E+15,322553,188711,5,16,7,High,fast,fast
54.63750188,24.37916626,175,POINT (54.63750187710002 24.3791662617),3282168,1.23E+15,263118,161260,6,94,24,High,fast,fast
54.64166854,24.37916626,176,POINT (54.64166854380002 24.3791662617),3282169,1.23E+15,276484,176241,7,57,22,High,fast,fast
54.64583521,24.37916626,175,POINT (54.64583521050002 24.3791662617),3282169,1.23E+15,276484,176241,7,57,22,High,fast,fast
54.65000188,24.37916626,176,POINT (54.650001877200026 24.3791662617),3282180,1.23E+15,285554,186210,5,61,19,High,fast,fast
54.65416854,24.37916626,177,POINT (54.65416854390002 24.3791662617),3282181,1.23E+15,274366,162293,5,74,16,High,fast,fast
54.65833521,24.37916626,177,POINT (54.65833521060002 24.3791662617),3282183,1.23E+15,229841,129267,5,15,6,High,fast,moderate
54.66250188,24.37916626,179,POINT (54.66250187730002 24.3791662617),3282184,1.23E+15,193878,149495,4,25,10,High,fast,moderate
54.66666854,24.37916626,179,POINT (54.666668544000025 24.3791662617),3282184,1.23E+15,193878,149495,4,25,10,High,fast,moderate
54.67083521,24.37916626,178,POINT (54.67083521070002 24.3791662617),3282326,1.23E+15,352333,182832,4,25,7,High,fast,fast
54.67500188,24.37916626,178,POINT (54.67500187740002 24.3791662617),3282327,1.23E+15,306145,201902,4,1,1,High,fast,fast
54.68750188,24.37916626,178,POINT (54.687501877500026 24.3791662617),3282330,1.23E+15,102846,49401,5,46,16,High,moderate,slow
54.69166854,24.37916626,179,POINT (54.69166854420002 24.3791662617),3282339,1.23E+15,202794,148418,6,17,10,High,fast,moderate
54.69583521,24.37916626,179,POINT (54.69583521090002 24.3791662617),3282340,1.23E+15,291347,219775,4,26,10,High,fast,fast
54.70000188,24.37916626,179,POINT (54.70000187760002 24.3791662617),3282340,1.23E+15,291347,219775,4,26,10,High,fast,fast
54.70416854,24.37916626,179,POINT (54.704168544300025 24.3791662617),3282343,1.23E+15,257968,153729,5,58,18,High,fast,fast
54.70833521,24.37916626,179,POINT (54.70833521100002 24.3791662617),3282344,1.23E+15,392737,207088,4,5,3,High,fast,fast
54.71250188,24.37916626,179,POINT (54.71250187770002 24.3791662617),3282385,1.23E+15,239879,160030,5,60,17,High,fast,fast
54.71666854,24.37916626,179,POINT (54.71666854440002 24.3791662617),3282385,1.23E+15,239879,160030,5,60,17,High,fast,fast
54.72083521,24.37916626,179,POINT (54.72083521110002 24.3791662617),3282386,1.23E+15,214472,154431,4,56,18,High,fast,fast
54.72500188,24.37916626,181,POINT (54.725001877800025 24.3791662617),3282389,1.23E+15,215844,139856,4,64,18,High,fast,moderate
54.72916854,24.37916626,180,POINT (54.72916854450002 24.3791662617),3282390,1.23E+15,206419,108307,5,11,4,High,fast,moderate
54.73333521,24.37916626,181,POINT (54.73333521120002 24.3791662617),3282390,1.23E+15,206419,108307,5,11,4,High,fast,moderate
54.73750188,24.37916626,181,POINT (54.73750187790002 24.3791662617),3282399,1.23E+15,446891,263787,4,14,4,High,fast,fast
54.74166854,24.37916626,182,POINT (54.74166854460002 24.3791662617),3282400,1.23E+15,368351,187405,3,4,3,High,fast,fast
54.74583521,24.37916626,182,POINT (54.745835211300026 24.3791662617),3282402,1.23E+15,100712,75846,5,5,3,High,moderate,moderate
54.75000188,24.37916626,182,POINT (54.75000187800002 24.3791662617),3282402,1.23E+15,100712,75846,5,5,3,High,moderate,moderate
54.75416854,24.37916626,181,POINT (54.75416854470002 24.3791662617),3282403,1.23E+15,169822,209347,6,3,3,High,fast,fast
54.77500188,24.37916626,179,POINT (54.77500187820002 24.3791662617),3282423,1.23E+15,265829,136168,4,11,4,High,fast,moderate
56.30833522,24.37916626,0,POINT (56.30833522380002 24.3791662617),3286756,1.23E+15,3092,644,33,1,1,Low,slow,slow
56.32916856,24.37916626,0,POINT (56.32916855730002 24.3791662617),3286757,1.23E+15,4019,706,36,5,1,Low,slow,slow
54.46666854,24.3749996,172,POINT (54.46666854240002 24.374999595),3281706,1.23E+15,84532,74897,3,5,2,High,moderate,moderate
54.47083521,24.3749996,172,POINT (54.47083520910002 24.374999595),3281714,1.23E+15,69919,38731,13,8,3,High,moderate,slow
54.47500188,24.3749996,173,POINT (54.475001875800025 24.374999595),3281714,1.23E+15,69919,38731,13,8,3,High,moderate,slow
54.47916854,24.3749996,173,POINT (54.47916854250002 24.374999595),3281715,1.23E+15,262141,123934,5,58,3,High,fast,moderate
54.48333521,24.3749996,172,POINT (54.48333520920002 24.374999595),3281718,1.23E+15,84590,25274,14,4,3,High,moderate,slow
54.48750188,24.3749996,171,POINT (54.48750187590002 24.374999595),3281719,1.23E+15,45610,18977,10,20,5,High,slow,slow
54.49166854,24.3749996,172,POINT (54.49166854260002 24.374999595),3281719,1.23E+15,45610,18977,10,20,5,High,slow,slow
54.49583521,24.3749996,172,POINT (54.495835209300026 24.374999595),3282008,1.23E+15,80690,25667,9,6,5,High,moderate,slow
54.50000188,24.3749996,173,POINT (54.50000187600002 24.374999595),3282009,1.23E+15,207832,69726,3,39,4,High,fast,moderate
54.50416854,24.3749996,173,POINT (54.50416854270002 24.374999595),3282012,1.23E+15,174814,93172,4,40,14,High,fast,moderate
54.50833521,24.3749996,173,POINT (54.50833520940002 24.374999595),3282012,1.23E+15,174814,93172,4,40,14,High,fast,moderate
54.51250188,24.3749996,173,POINT (54.512501876100025 24.374999595),3282013,1.23E+15,118217,66423,5,25,16,High,moderate,moderate
54.51666854,24.3749996,172,POINT (54.51666854280002 24.374999595),3282023,1.23E+15,253339,175867,3,35,9,High,fast,fast
54.52083521,24.3749996,172,POINT (54.52083520950002 24.374999595),3282024,1.23E+15,65320,27895,7,12,5,High,moderate,slow
54.52500188,24.3749996,174,POINT (54.52500187620002 24.374999595),3282024,1.23E+15,65320,27895,7,12,5,High,moderate,slow
54.52916854,24.3749996,173,POINT (54.52916854290002 24.374999595),3282027,1.23E+15,101912,28335,9,2,2,High,moderate,slow
